Symbol,Description,Price,Price - Currency,Volume 1 day,Relative volume 1 day,Price,Price - Currency,Price to earnings ratio,Sector,Industry,Average volume 30 days,Market capitalization,Market capitalization - Currency,Free float %,Total common shares outstanding,Price to sales ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY",Average daily range %,"Earnings per share reported, Quarterly","Earnings per share reported, Quarterly - Currency","Earnings per share estimate, Quarterly","Earnings per share estimate, Quarterly - Currency",CUSIP
CYPH,Cypherpunk Technologies Inc.,1.19,USD,4667163,0.9567668420753117,1.19,USD,17.551622418879056,Health technology,Biotechnology,3213099.8666666667,107075735.2264151,USD,80.74159999999999,89979600,,0.0678,USD,,9.596038415366143,0.92,USD,-0.0406,USD,52187K200
DAL,"Delta Air Lines, Inc.",73.33,USD,5039951,0.6491646399931682,73.33,USD,10.70745418704826,Transportation,Airlines,10274920.066666666,48177380734.14389,USD,99.4486,656994000,0.7313467734511642,6.8485,USD,21.407931358471153,2.823683544057274,0.64,USD,1.428679,USD,247361702
DASH,"DoorDash, Inc.",163.93,USD,6023607,1.1769684601698265,163.93,USD,78.0842145374869,Transportation,Air freight/Couriers,4623721.766666667,71206417273.50581,USD,90.6844,409967000,5.148601324638275,2.0994,USD,174.50313807531379,4.6545433155265155,0.42,USD,0.46475,USD,25809K105
DBX,"Dropbox, Inc.",28.9,USD,10093348,3.0169342124475556,28.9,USD,15.805304894722449,Technology services,Packaged software,3540019.066666667,6899819005.531238,USD,93.2378,163264000,2.3550047509699974,1.8285,USD,20.137976346911955,2.7916460701929378,0.76,USD,0.738534,USD,26210C104
DCH,Dauch Corporation,6.64,USD,10683836,3.101312289756885,6.64,USD,,Producer manufacturing,Auto parts: OEM,3996033.4,1571999287.33564,USD,95.0393,236747000,0.11754690150256131,-0.166,USD,-157.71905424200276,4.475043029260058,0.34,USD,0.184028,USD,024061103
DDD,3D Systems Corporation,2.47,USD,2802402,1.0143155421775838,2.47,USD,,Technology services,Information technology services,2534780.2333333334,360765720.7375,USD,96.0611,146059000,0.781506427984348,-0.0066,USD,99.65877365318995,6.543088490456875,-0.13,USD,-0.0814,USD,88554D205
DDOG,"Datadog, Inc.",200.16,USD,11959470,1.628820693542273,200.16,USD,534.187349879904,Technology services,Packaged software,5895657.2,70613404153.20935,USD,97.69500000000001,328483000,18.745942403536347,0.3747,USD,-18.825823223570197,3.8619461573598226,0.6,USD,0.570522,USD,23804L103
DECK,Deckers Outdoor Corporation,100.42,USD,1778528,1.0367391002750224,100.42,USD,14.185218668776132,Consumer non-durables,Apparel/Footwear,1706604.4666666666,14254615798.330414,USD,98.92589999999998,141950000,2.7623416235704075,7.0792,USD,14.901559786401778,3.148561754915466,3.33,USD,0.828495,USD,243537107
DELL,Dell Technologies Inc.,260.46,USD,12095399,2.448445178276759,260.46,USD,29.876461074341293,Electronic technology,Computer processing hardware,6667843.533333333,170092090460.08865,USD,92.6596,325655000,1.3572746741221398,8.7179,USD,40.20875550837916,4.050517765272418,3.89,USD,2.883956,USD,24703L202
DFTX,"Definium Therapeutics, Inc.",22.05,USD,2199467,1.4002561179759745,22.05,USD,,Health technology,Pharmaceuticals: major,1922952.966666667,2404922579.786638,USD,96.3586,109066780,,-2.5033,USD,-139.66491144088081,5.609977324263047,-0.71,USD,-0.53396,USD,24477V105
DG,Dollar General Corporation,113.29,USD,3249384,1.2033287048858297,113.29,USD,16.54158392711132,Retail trade,Discount stores,2909855.8666666667,24949439868.281277,USD,99.2111,220226000,0.6033112430519444,6.8488,USD,33.925184301609335,3.1482982989295083,1.93,USD,1.900082,USD,256677105
DHI,"D.R. Horton, Inc.",147.63,USD,1514988,0.7559427299239231,147.63,USD,13.830415109187486,Consumer durables,Homebuilding,2559276.1333333333,41864859703.73296,USD,89.1972,283580000,1.2649843321288796,10.6743,USD,-19.23199152542372,2.96833299464907,2.24,USD,2.971447,USD,23331A109
DHT,"DHT Holdings, Inc.",19,USD,2900206,1.0118785404947008,19,USD,9.229573496551053,Transportation,Marine shipping,3418687.6,3059791257.097792,USD,88.6867,161042000,5.424085478377611,2.0586,USD,85.82776674489983,3.4407142857143134,1.02,USD,1.008907,USD,Y2065G121
DIDIY,DiDi Global Inc.,3.75,USD,2838887,0.5949218018662638,3.75,USD,144.23076923076923,Transportation,Other transportation,5449418.733333333,16410890157.000002,USD,99.95899999999999,4253894956,0.5409516088136653,0.026,USD,,3.866666666666608,0.0157256,USD,-0.0006100103700000001,USD,23292E108
DIS,Walt Disney Company (The),108.02,USD,8353835,0.8366747401264372,108.02,USD,17.2832,Consumer services,Movies/Entertainment,8898551.133333333,187577962622.9203,USD,99.81419999999999,1736510000,1.9775233908819199,6.25,USD,27.6526214742346,2.1485703705658974,1.57,USD,1.862047,USD,254687106
DJT,Trump Media & Technology Group Corp.,8.93,USD,4904665,1.2652862435494372,8.93,USD,,Commercial services,Advertising/Marketing services,3513214.4,2473197799.318182,USD,57.3887,276953830,677.7964786509541,-2.6124,USD,34.27593841199557,5.1251271796515026,,,,,25400Q105
DKNG,DraftKings Inc.,25.52,USD,28460106,2.3824750808558885,25.52,USD,429.6296296296296,Consumer services,Movies/Entertainment,12247306.6,12651355856.301348,USD,96.0545,495743000,2.046686517917379,0.0594,USD,,3.9054523063145967,0.03,USD,0.213337,USD,26142V105
DLO,DLocal Limited,13.7,USD,1787460,1.1448710996811455,13.7,USD,20.399047051816556,Technology services,Packaged software,1696950.6666666667,4040567767.3090916,USD,38.9849,165878000,3.7082686562654943,0.6716,USD,63.605359317905,3.6714807090719366,0.205003,USD,0.169543,USD,G29018101
DNA,"Ginkgo Bioworks Holdings, Inc.",8.93,USD,2210945,1.5409577022027618,8.93,USD,,Health services,Medical/Nursing services,1299167.4333333357,547927774.1589147,USD,87.26339999999999,49941900,3.363540397402366,-5.6837,USD,46.48116760828625,9.14421692529194,-1.39,USD,-1.2222,USD,37611X209
DNLI,Denali Therapeutics Inc.,19.62,USD,1924484,1.0068897573425215,19.62,USD,,Health technology,Biotechnology,1648459.3,3112836677.671233,USD,89.27230000000002,158656000,,-2.8808,USD,-7.878969442780106,4.9677442842579245,-0.69,USD,-0.549959,USD,24823R105
DNUT,"Krispy Kreme, Inc.",3.6,USD,2828873,1.1548315274587913,3.6,USD,,Distribution services,Food distributors,2115268.2,619920006.9230769,USD,52.486700000000006,172200000,0.41344550488422976,-2.9565,USD,-2184.7758887171567,7.132936507936474,-0.05,USD,-0.047072,USD,50101L106
DOCN,"DigitalOcean Holdings, Inc.",163.95,USD,3942681,0.8382032638359905,163.95,USD,71.6658652795384,Technology services,Packaged software,5108981.466666667,17110506726.390678,USD,72.96390000000001,104364000,17.74705754304371,2.2877,USD,109.49633699633698,5.783653552912471,0.44,USD,0.248221,USD,25402D102
DOCS,"Doximity, Inc.",25.98,USD,2074984,0.7233157271698969,25.98,USD,21.815433705600807,Technology services,Packaged software,3027605.3,4798749428.507876,USD,96.9399,133812000.00000001,8.131030842972262,1.1909,USD,18.876023158315036,3.6918508742991607,0.46,USD,0.283267,USD,26622P107
DOCU,"DocuSign, Inc.",47.9,USD,2475747,0.9055815384117923,47.9,USD,32.34737979470557,Technology services,Packaged software,3448258.7666666666,9306557655.44926,USD,99.4136,194291000,3.063608712532992,1.4808,USD,-71.04305995541476,3.790635252013271,1.01,USD,0.99387,USD,256163106
DOW,Dow Inc.,36.87,USD,9463201,0.7820343380901713,36.87,USD,,Process industries,Chemicals: specialty,14418607.766666668,26573737231.861736,USD,99.7216,720741000,0.6843249345300144,-3.9914,USD,-1097.6005998500375,4.169068929442997,-0.14,USD,1.175832,USD,260557103
DRI,"Darden Restaurants, Inc.",196.23,USD,877507,0.9791174601304319,196.23,USD,20.76310192680062,Consumer services,Restaurants,1160594.2,22475203557.742737,USD,99.689,114535000,1.770686315987404,9.4509,USD,6.63800690542279,2.611865813440754,2.95,USD,3.632276,USD,237194105
DT,"Dynatrace, Inc.",40.7,USD,5232943,1.0157937361473333,40.7,USD,67.0510708401977,Technology services,Packaged software,5835786.033333333,12138820635.013624,USD,98.84710000000001,298251000,6.337081667387911,0.607,USD,-61.88383045525902,3.059810459810062,0.44,USD,0.388883,USD,268150109
DUOL,"Duolingo, Inc.",107.99,USD,1936270,0.7631935036694004,107.99,USD,12.57276579891026,Technology services,Packaged software,2027235.3,5031591075.1859865,USD,95.51369999999999,40237100,5.064931949294378,8.5892,USD,328.9881130756168,5.706262484621486,0.89,USD,0.580505,USD,26603R106
DVN,Devon Energy Corporation,45.61,USD,15084961,0.9221843941226142,45.61,USD,12.657490148193371,Energy minerals,Integrated oil,14343985.933333334,28342055972.977264,USD,93.19520000000001,621400000,1.6606321907247092,3.6034,USD,-18.007645399108032,2.986124596736338,1.04,USD,1.658261,USD,25179M103
DXC,DXC Technology Company,9.43,USD,16626162,3.9838255288317517,9.43,USD,160.92150170648463,Technology services,Data processing services,3775304.6666666665,1600836490.639467,USD,97.25670000000001,169760000,0.15988953653906987,0.0586,USD,-97.21919043325582,6.838357824572168,0.77,USD,0.51565,USD,23355L106
DXYZ,Destiny Tech100 Inc.,54.6,USD,6757521,2.916143621666075,54.6,USD,15.423728813559322,Miscellaneous,Investment trusts,2245239.3333333335,649259460,USD,95.0695,14427988,,3.54,USD,129.2746113989637,5.4875065410779715,,,,,25063F107
DYN,"Dyne Therapeutics, Inc.",17.61,USD,1741667,1.1756772692935185,17.61,USD,,Health technology,Biotechnology,1710395.4666666666,2909515506.4429874,USD,78.2585,165220000,,-3.5434,USD,-5.7194856341558005,5.51995619372114,-0.76,USD,-0.772292,USD,26818M108
EBAY,eBay Inc.,107.69,USD,4871035,0.5372971555112751,107.69,USD,24.449994323986832,Retail trade,Internet retail,5986440.133333377,47814359177.297775,USD,99.6666,444000000,4.153551968571186,4.4045,USD,5.265044691936331,3.574313837337274,1.66,USD,1.505281,USD,278642103
ECC,Eagle Point Credit Company Inc.,4.26,USD,1099732,1.1133667343758606,4.26,USD,,Miscellaneous,Investment trusts,1110416.3666666667,565854520,USD,95.2205,132209000,4.859808409216123,-1.0717,USD,-228.3473053892216,2.0280013413816653,0.23,USD,0.226667,USD,269808101
ECVT,Ecovyst Inc.,14.14,USD,2450244,1.618960112663117,14.14,USD,,Process industries,Chemicals: specialty,1982611.5,1547672287.5662134,USD,97.6919,109453000,1.8872584849893888,-0.5657,USD,-464.0079760717846,3.1315922408567154,0.11,USD,0.192706,USD,27923Q109
ECX,ECARX Holdings Inc.,1.14,USD,993560,0.9842589497764029,1.14,USD,,Technology services,Packaged software,1087667.5333333334,406690574.2881356,USD,44.623400000000004,310785000,0.48342764637204977,-0.1956,USD,49.44430085293357,6.578320802005106,0.00986652736,USD,-0.010002488879999999,USD,G29201103
EDIT,"Editas Medicine, Inc.",3.11,USD,1114731,0.8768182145325019,3.11,USD,,Health technology,Biotechnology,1493837.2666666666,304488529.3630363,USD,99.49180000000001,97906300,7.664807828030913,-1.2225,USD,59.8231891678717,7.81396417087728,-0.26,USD,-0.255248,USD,28106W103
EGHT,8x8 Inc,2.74,USD,2052977,1.1653401809708999,2.74,USD,,Technology services,Packaged software,1405775.5333333334,381732273.35580534,USD,96.1696,139318000,0.5245178262907382,-0.0316,USD,91.26347802045895,8.601929092805046,0.12,USD,0.0775,USD,282914100
EGY,"VAALCO Energy, Inc.",5.6,USD,2731406,2.1409165852478993,5.6,USD,,Energy minerals,Oil & gas production,1638312.9,583846164.8241206,USD,97.1964,104258000,1.9978759136036652,-1.3727,USD,-346.53376436781616,4.004974489795865,-0.45,USD,0.045,USD,91851C201
EL,"Estee Lauder Companies, Inc. (The)",86.2,USD,2307572,0.5730194885359078,86.2,USD,,Consumer non-durables,Household/Personal care,4217407.933333334,31186722990.559265,USD,99.6775,247288000,2.0992163545736235,-0.6967,USD,71.24638877424681,3.5784885647995153,0.91,USD,0.317414,USD,518439104
ELAN,Elanco Animal Health Incorporated,23.65,USD,8284020,1.3154991838096806,23.65,USD,,Health technology,Biotechnology,5137499.033333333,11811982796.703455,USD,99.0895,499450000,2.482947067238913,-0.4891,USD,-165.27425597224078,4.741769858048863,0.4,USD,0.274542,USD,28414H103
ELDN,"Eledon Pharmaceuticals, Inc.",3.88,USD,1110832,0.852087004567064,3.88,USD,,Health technology,Pharmaceuticals: major,1568076.2333333334,294304646.25906736,USD,94.7696,75851700,,-0.5944,USD,79.58721109928226,6.415500736376995,-0.11,USD,-0.184,USD,28617K101
ELF,"e.l.f. Beauty, Inc.",60.86,USD,2255781,0.8715801694561164,60.86,USD,34.39778443452212,Consumer non-durables,Household/Personal care,2500895.6333333333,3593919286.4110694,USD,96.6801,59052200,2.447116918204394,1.7693,USD,5.215271170313994,4.400485892681331,1.24,USD,0.295455,USD,26856L103
EMBC,Embecta Corp.,3.64,USD,6498876,1.7979159767123525,3.64,USD,1.9147816938453446,Health technology,Medical specialties,1882358.1,215952730.93333334,USD,91.8247,59327680,0.20477352517985573,1.901,USD,109.66140950700343,11.09693877550938,0.27,USD,0.405975,USD,29082K105
ENGN,enGene Therapeutics Inc.,1.5,USD,17304510,5.9899575630383435,1.5,USD,,Commercial services,Miscellaneous commercial services,1708081.6666666667,100484209.01162791,USD,45.53840000000001,66989459.99999999,,-2.254,USD,-48.07515438181579,38.209523809523446,-0.44,USD,-0.466164,USD,29286X101
ENPH,"Enphase Energy, Inc.",36.45,USD,3690879,0.4855127250861323,36.45,USD,35.87245349867139,Electronic technology,Semiconductors,6732768.733333333,4804045202.854526,USD,96.9986,131798000,3.3279897571154837,1.0161,USD,-5.470276304772534,6.168979031942061,0.47,USD,0.466815,USD,29355A107
ENR,"Energizer Holdings, Inc.",18.86,USD,1088716,0.8456811820254027,18.86,USD,6.914503592902185,Consumer non-durables,Household/Personal care,1129275.3333333333,1291409943.7650862,USD,88.4418,68473500,0.43032446398013613,2.7276,USD,272.26695782721436,5.701787607938307,0.94,USD,0.828639,USD,29272W109
ENTG,"Entegris, Inc.",149.11,USD,3011910,0.8070216194208643,149.11,USD,85.94236311239193,Producer manufacturing,Industrial machinery,2833210.3333333335,22739275563.47948,USD,99.1892,152500000,6.992090996198194,1.735,USD,-15.096647908000968,5.167038715425811,0.86,USD,0.815329,USD,29362U104
ENVX,Enovix Corporation,6.61,USD,4706067,0.9842085711132539,6.61,USD,,Producer manufacturing,Electrical products,5567050.7,1435853575.3753893,USD,86.62700000000001,217224000,43.64134159517302,-0.7707,USD,46.73439767779391,5.890425761832608,-0.14,USD,-0.155333,USD,293594107
EOG,"EOG Resources, Inc.",130.03,USD,3590833,0.9601205503321487,130.03,USD,12.787027112077018,Energy minerals,Integrated oil,4209240.266666667,69257680802.19087,USD,99.7685,532629000,2.9732570482336924,10.1689,USD,-5.629437149088195,2.3051713340877593,3.41,USD,4.546644,USD,26875P101
EOSE,"Eos Energy Enterprises, Inc.",8.01,USD,53578561,2.763198274909305,8.01,USD,,Producer manufacturing,Electrical products,25117409.066666666,2719417546.386792,USD,98.12690000000002,339503000,17.133923089936317,-6.9942,USD,-57.141252330989246,7.761637239165317,-0.84,USD,-0.218553,USD,29415C101
EPAM,"EPAM Systems, Inc.",99.23,USD,2433950,1.4785525293001187,99.23,USD,14.23734163593842,Technology services,Information technology services,1472032.6,5235061858.051997,USD,96.6895,52756800,1.0166703573534008,6.9697,USD,-2.557112099096833,5.340694778363761,2.86,USD,3.13606,USD,29414B104
EQPT,EquipmentShare.com Inc,21.8,USD,1740686,0.935839908422756,21.8,USD,,Technology services,Internet software/Services,1889626.2,5799828074.242718,USD,49.7744,228478210,,,,,8.767169069462641,0.24,USD,-0.232894,USD,29445S100
EQT,EQT Corporation,55.96,USD,5025563,0.6498515646685558,55.96,USD,10.607123225353982,Energy minerals,Integrated oil,7912269.2,35001751170.3586,USD,96.03940000000001,625478000,3.703533900025462,5.2757,USD,809.7603035006035,2.685298172163671,2.33,USD,0.554528,USD,26884L109
EQX,Equinox Gold Corp.,14.29,USD,7417898,0.8886632551415921,14.29,USD,21.934493245299663,Non-energy minerals,Precious metals,8854094.166666666,11264548438.267176,USD,95.9097,788282000,4.134781643857792,0.651485304,USD,39.37933374140131,3.9487653703888244,0.23,USD,0.259958,USD,29446Y502
ERAS,"Erasca, Inc.",10.12,USD,3051941,0.22343110482901934,10.12,USD,,Health technology,Pharmaceuticals: major,8589030.466666667,3145291437.242307,USD,60.10060000000001,310800000,,-0.4393,USD,41.13627227656438,15.389822134387382,-0.1,USD,-0.104291,USD,29479A108
ESI,Element Solutions Inc.,43.9,USD,2973811,0.7286704494107011,43.9,USD,71.65007344540558,Process industries,Chemicals: major diversified,3092416.533333333,10694356557.738348,USD,93.4842,243607000,3.6822873994637995,0.6127,USD,-48.03663811381562,3.8791083631630183,0.41,USD,0.42881,USD,28618M106
ESPR,"Esperion Therapeutics, Inc.",3.14,USD,7422271,0.23376298063915418,3.14,USD,,Health technology,Pharmaceuticals: major,15779419.866666667,808251340,USD,95.76820000000001,257404999.99999997,2.2165295245017234,-0.2095,USD,21.447319085114362,2.866242038216655,-0.01,USD,-0.004286,USD,29664W105
ESTC,Elastic N.V.,52.25,USD,1256840,0.7945938485801924,52.25,USD,,Technology services,Packaged software,1655416.3666666667,5407927508.112166,USD,86.79969999999999,103501000,3.2686656221460932,-0.7962,USD,38.62637786171278,4.24229665071773,0.73,USD,0.557191,USD,
ETN,"Eaton Corporation, PLC",401.51,USD,2379636,0.7400565962439679,401.51,USD,39.25059143253759,Producer manufacturing,Electrical products,2534905.4,155906325715.1812,USD,99.7909,388300000,5.44664399410981,10.2294,USD,3.25426466135056,3.4622478714282416,2.81,USD,3.07777,USD,
EVC,Entravision Communications Corporation,7.16,USD,3804275,0.6934383039914752,7.16,USD,,Consumer services,Broadcasting,2142337.7,659000538.0719426,USD,74.35000000000001,82686500,1.212417738559182,-0.2081,USD,81.65550070521861,5.848463687150841,,,,,29382R107
EVER,"EverQuote, Inc.",20.5,USD,865098,0.46267338659731955,20.5,USD,7.0008879174919745,Technology services,Internet software/Services,1069869.7333333334,725152194.2233009,USD,85.0663,31769000,1.0617575944448527,2.9282,USD,184.51224251846097,7.113240418118269,0.51,USD,0.50625,USD,30041R108
EVGO,EVgo Inc.,1.97,USD,4148823,1.048769455800419,1.97,USD,,Retail trade,Specialty stores,3971366,618302924.6842104,USD,94.3425,141059000,0.6264508880548854,-0.3429,USD,14.892032762472077,6.927846265409696,-0.12,USD,-0.126874,USD,30052F100
EVH,"Evolent Health, Inc",4.18,USD,2959838,1.0843823505501031,4.18,USD,,Commercial services,Miscellaneous commercial services,2814695.933333333,476596376.529274,USD,91.3683,114018000,0.25297954920146104,-4.7598,USD,-290.0835928536306,8.259911141489997,-0.02,USD,-0.023838,USD,30050B101
EVLV,"Evolv Technologies Holdings, Inc.",7.05,USD,2974631,1.2549285258025695,7.05,USD,,Electronic technology,Electronic equipment/Instruments,2401546.2333333334,1264422726.6900423,USD,92.4157,179351000,9.242055778623074,-0.2086,USD,40.02300172512938,3.8273556231003183,-0.03,USD,-0.03,USD,30049H102
EVTL,Vertical Aerospace Ltd.,2.81,USD,3229506,1.0210356668483946,2.81,USD,,Electronic technology,Aerospace & defense,4571268.966666667,357791718.79477614,USD,95.05890000000001,127328000,,-3.6194,USD,6.09205542006123,7.268174885612624,-0.3966,USD,-0.4795992,USD,G9471C206
EWTX,"Edgewise Therapeutics, Inc.",35.32,USD,997034,0.5443383400015691,35.32,USD,,Health technology,Biotechnology,1151164.1666666667,3788795069.568297,USD,71.9714,107271000,,-1.6609,USD,-7.279421263402662,4.811114706358196,-0.46,USD,-0.4925,USD,28036F105
